split,image_path,mask_path,width,height,image_channels,mask_channels,image_format,mask_format,image_size_kb,mask_size_kb,masked_pixels,mask_ratio
train,train/images/nail_train_002632.jpg,train/masks/nail_train_002632.png,640,640,3,1,JPEG,PNG,18.69,2.5,130506,0.318618
train,train/images/nail_train_002633.jpg,train/masks/nail_train_002633.png,640,640,3,1,JPEG,PNG,26.12,2.46,25120,0.061328
train,train/images/nail_train_002634.jpg,train/masks/nail_train_002634.png,640,640,3,1,JPEG,PNG,27.3,2.48,25030,0.061108
train,train/images/nail_train_002635.jpg,train/masks/nail_train_002635.png,640,640,3,1,JPEG,PNG,26,1.46,5259,0.012839
train,train/images/nail_train_002636.jpg,train/masks/nail_train_002636.png,640,640,3,1,JPEG,PNG,24.21,1.46,5258,0.012837
train,train/images/nail_train_002637.jpg,train/masks/nail_train_002637.png,640,640,3,1,JPEG,PNG,21.84,1.79,9590,0.023413
train,train/images/nail_train_002639.jpg,train/masks/nail_train_002639.png,640,640,3,1,JPEG,PNG,20.9,1.92,9819,0.023972
train,train/images/nail_train_002640.jpg,train/masks/nail_train_002640.png,640,640,3,1,JPEG,PNG,21.69,1.91,9838,0.024019
train,train/images/nail_train_002641.jpg,train/masks/nail_train_002641.png,640,640,3,1,JPEG,PNG,22.24,1.59,7980,0.019482
train,train/images/nail_train_002642.jpg,train/masks/nail_train_002642.png,640,640,3,1,JPEG,PNG,21.94,1.48,7982,0.019487
train,train/images/nail_train_002643.jpg,train/masks/nail_train_002643.png,640,640,3,1,JPEG,PNG,20.74,1.55,6496,0.015859
train,train/images/nail_train_002644.jpg,train/masks/nail_train_002644.png,640,640,3,1,JPEG,PNG,19.36,1.52,6548,0.015986
train,train/images/nail_train_002645.jpg,train/masks/nail_train_002645.png,640,640,3,1,JPEG,PNG,22.27,1.21,4663,0.011384
train,train/images/nail_train_002647.jpg,train/masks/nail_train_002647.png,640,640,3,1,JPEG,PNG,28.93,2.11,12882,0.03145
train,train/images/nail_train_002648.jpg,train/masks/nail_train_002648.png,640,640,3,1,JPEG,PNG,30.09,1.95,12860,0.031396
train,train/images/nail_train_002650.jpg,train/masks/nail_train_002650.png,640,640,3,1,JPEG,PNG,27.43,1.67,6531,0.015945
train,train/images/nail_train_002652.jpg,train/masks/nail_train_002652.png,640,640,3,1,JPEG,PNG,31.3,2,15406,0.037612
train,train/images/nail_train_002653.jpg,train/masks/nail_train_002653.png,640,640,3,1,JPEG,PNG,26.12,1.78,10269,0.025071
train,train/images/nail_train_002654.jpg,train/masks/nail_train_002654.png,640,640,3,1,JPEG,PNG,28.73,2,11149,0.027219
train,train/images/nail_train_002655.jpg,train/masks/nail_train_002655.png,640,640,3,1,JPEG,PNG,23.23,1.83,14916,0.036416
train,train/images/nail_train_002658.jpg,train/masks/nail_train_002658.png,640,640,3,1,JPEG,PNG,26.62,1.89,7870,0.019214
train,train/images/nail_train_002660.jpg,train/masks/nail_train_002660.png,640,640,3,1,JPEG,PNG,24.15,1.31,5527,0.013494
train,train/images/nail_train_002661.jpg,train/masks/nail_train_002661.png,640,640,3,1,JPEG,PNG,26.34,1.85,11346,0.0277
train,train/images/nail_train_002662.jpg,train/masks/nail_train_002662.png,640,640,3,1,JPEG,PNG,24.28,1.9,11323,0.027644
train,train/images/nail_train_002663.jpg,train/masks/nail_train_002663.png,640,640,3,1,JPEG,PNG,29.23,1.66,5513,0.013459
train,train/images/nail_train_002664.jpg,train/masks/nail_train_002664.png,640,640,3,1,JPEG,PNG,28.89,1.73,5515,0.013464
train,train/images/nail_train_002666.jpg,train/masks/nail_train_002666.png,640,640,3,1,JPEG,PNG,25.95,1.47,6568,0.016035
train,train/images/nail_train_002667.jpg,train/masks/nail_train_002667.png,640,640,3,1,JPEG,PNG,41.68,1.19,5334,0.013022
train,train/images/nail_train_002668.jpg,train/masks/nail_train_002668.png,640,640,3,1,JPEG,PNG,42.25,1.17,5324,0.012998
train,train/images/nail_train_002669.jpg,train/masks/nail_train_002669.png,640,640,3,1,JPEG,PNG,35.85,1.44,6495,0.015857
train,train/images/nail_train_002670.jpg,train/masks/nail_train_002670.png,640,640,3,1,JPEG,PNG,26.62,1.4,6479,0.015818
train,train/images/nail_train_002672.jpg,train/masks/nail_train_002672.png,640,640,3,1,JPEG,PNG,26.55,1.53,5517,0.013469
train,train/images/nail_train_002673.jpg,train/masks/nail_train_002673.png,640,640,3,1,JPEG,PNG,21.19,1.31,5247,0.01281
train,train/images/nail_train_002674.jpg,train/masks/nail_train_002674.png,640,640,3,1,JPEG,PNG,22,1.39,5246,0.012808
train,train/images/nail_train_002675.jpg,train/masks/nail_train_002675.png,640,640,3,1,JPEG,PNG,37.29,2.82,196040,0.478613
train,train/images/nail_train_002676.jpg,train/masks/nail_train_002676.png,640,640,3,1,JPEG,PNG,21.13,3.02,224239,0.547458
train,train/images/nail_train_002677.jpg,train/masks/nail_train_002677.png,640,640,3,1,JPEG,PNG,23.74,2.57,172425,0.420959
train,train/images/nail_train_002678.jpg,train/masks/nail_train_002678.png,640,640,3,1,JPEG,PNG,18.5,3.25,223648,0.546016
train,train/images/nail_train_002679.jpg,train/masks/nail_train_002679.png,640,640,3,1,JPEG,PNG,19.15,2.38,194366,0.474526
train,train/images/nail_train_002680.jpg,train/masks/nail_train_002680.png,640,640,3,1,JPEG,PNG,20.51,2.63,192470,0.469897
train,train/images/nail_train_002681.jpg,train/masks/nail_train_002681.png,640,640,3,1,JPEG,PNG,29.66,2.77,196214,0.479038
train,train/images/nail_train_002682.jpg,train/masks/nail_train_002682.png,640,640,3,1,JPEG,PNG,23.31,2.29,171775,0.419373
train,train/images/nail_train_002683.jpg,train/masks/nail_train_002683.png,640,640,3,1,JPEG,PNG,31.99,2.07,16452,0.040166
train,train/images/nail_train_002684.jpg,train/masks/nail_train_002684.png,640,640,3,1,JPEG,PNG,36.13,2.03,16490,0.040259
train,train/images/nail_train_002687.jpg,train/masks/nail_train_002687.png,640,640,3,1,JPEG,PNG,36.13,2.03,16490,0.040259
train,train/images/nail_train_002688.jpg,train/masks/nail_train_002688.png,640,640,3,1,JPEG,PNG,36.13,2.03,16490,0.040259
train,train/images/nail_train_002689.jpg,train/masks/nail_train_002689.png,640,640,3,1,JPEG,PNG,24.04,1.48,5211,0.012722
train,train/images/nail_train_002690.jpg,train/masks/nail_train_002690.png,640,640,3,1,JPEG,PNG,23.29,1.52,5140,0.012549
train,train/images/nail_train_002691.jpg,train/masks/nail_train_002691.png,640,640,3,1,JPEG,PNG,43.94,1.71,11360,0.027734
train,train/images/nail_train_002692.jpg,train/masks/nail_train_002692.png,640,640,3,1,JPEG,PNG,32.68,1.72,11304,0.027598
train,train/images/nail_train_002694.jpg,train/masks/nail_train_002694.png,640,640,3,1,JPEG,PNG,24.04,1.5,5250,0.012817
train,train/images/nail_train_002695.jpg,train/masks/nail_train_002695.png,640,640,3,1,JPEG,PNG,27.65,1.29,3663,0.008943
train,train/images/nail_train_002696.jpg,train/masks/nail_train_002696.png,640,640,3,1,JPEG,PNG,32.7,1.1,3640,0.008887
train,train/images/nail_train_002698.jpg,train/masks/nail_train_002698.png,640,640,3,1,JPEG,PNG,28.57,1.01,1840,0.004492
train,train/images/nail_train_002699.jpg,train/masks/nail_train_002699.png,640,640,3,1,JPEG,PNG,45.63,1.48,7564,0.018467
train,train/images/nail_train_002700.jpg,train/masks/nail_train_002700.png,640,640,3,1,JPEG,PNG,52.65,1.47,7542,0.018413
train,train/images/nail_train_002701.jpg,train/masks/nail_train_002701.png,640,640,3,1,JPEG,PNG,67.12,1.25,3402,0.008306
train,train/images/nail_train_002703.jpg,train/masks/nail_train_002703.png,640,640,3,1,JPEG,PNG,26.93,0.97,2127,0.005193
train,train/images/nail_train_002704.jpg,train/masks/nail_train_002704.png,640,640,3,1,JPEG,PNG,32.56,0.94,2138,0.00522
train,train/images/nail_train_002705.jpg,train/masks/nail_train_002705.png,640,640,3,1,JPEG,PNG,27.36,1.34,5185,0.012659
train,train/images/nail_train_002706.jpg,train/masks/nail_train_002706.png,640,640,3,1,JPEG,PNG,31.69,1.37,5179,0.012644
train,train/images/nail_train_002707.jpg,train/masks/nail_train_002707.png,640,640,3,1,JPEG,PNG,28.07,1.36,7456,0.018203
train,train/images/nail_train_002708.jpg,train/masks/nail_train_002708.png,640,640,3,1,JPEG,PNG,28.12,1.42,7424,0.018125
train,train/images/nail_train_002709.jpg,train/masks/nail_train_002709.png,640,640,3,1,JPEG,PNG,30.03,1.22,4931,0.012039
train,train/images/nail_train_002710.jpg,train/masks/nail_train_002710.png,640,640,3,1,JPEG,PNG,23.48,1.42,4886,0.011929
train,train/images/nail_train_002711.jpg,train/masks/nail_train_002711.png,640,640,3,1,JPEG,PNG,38.03,1.46,6314,0.015415
train,train/images/nail_train_002712.jpg,train/masks/nail_train_002712.png,640,640,3,1,JPEG,PNG,52.83,1.37,6329,0.015452
train,train/images/nail_train_002713.jpg,train/masks/nail_train_002713.png,640,640,3,1,JPEG,PNG,20.28,3.41,182944,0.446641
train,train/images/nail_train_002714.jpg,train/masks/nail_train_002714.png,640,640,3,1,JPEG,PNG,19.75,1.24,37872,0.092461
train,train/images/nail_train_002716.jpg,train/masks/nail_train_002716.png,640,640,3,1,JPEG,PNG,18.13,1.52,37883,0.092488
train,train/images/nail_train_002717.jpg,train/masks/nail_train_002717.png,640,640,3,1,JPEG,PNG,37.39,2.48,47460,0.115869
train,train/images/nail_train_002719.jpg,train/masks/nail_train_002719.png,640,640,3,1,JPEG,PNG,36.8,2.49,47553,0.116096
train,train/images/nail_train_002720.jpg,train/masks/nail_train_002720.png,640,640,3,1,JPEG,PNG,32.27,2.29,47442,0.115825
train,train/images/nail_train_002722.jpg,train/masks/nail_train_002722.png,640,640,3,1,JPEG,PNG,37.39,2.47,47437,0.115813
train,train/images/nail_train_002723.jpg,train/masks/nail_train_002723.png,640,640,3,1,JPEG,PNG,37.39,2.46,47357,0.115618
train,train/images/nail_train_002724.jpg,train/masks/nail_train_002724.png,640,640,3,1,JPEG,PNG,37.39,2.44,47349,0.115598
train,train/images/nail_train_002725.jpg,train/masks/nail_train_002725.png,640,640,3,1,JPEG,PNG,27.5,1.64,8327,0.02033
train,train/images/nail_train_002726.jpg,train/masks/nail_train_002726.png,640,640,3,1,JPEG,PNG,22.27,1.13,3212,0.007842
train,train/images/nail_train_002727.jpg,train/masks/nail_train_002727.png,640,640,3,1,JPEG,PNG,27.77,1.71,8365,0.020422
train,train/images/nail_train_002728.jpg,train/masks/nail_train_002728.png,640,640,3,1,JPEG,PNG,26.26,1.22,3202,0.007817
train,train/images/nail_train_002730.jpg,train/masks/nail_train_002730.png,640,640,3,1,JPEG,PNG,31.63,1.98,15361,0.037502
train,train/images/nail_train_002731.jpg,train/masks/nail_train_002731.png,640,640,3,1,JPEG,PNG,20.65,1.29,5504,0.013437
train,train/images/nail_train_002732.jpg,train/masks/nail_train_002732.png,640,640,3,1,JPEG,PNG,17.82,1.27,5466,0.013345
train,train/images/nail_train_002733.jpg,train/masks/nail_train_002733.png,640,640,3,1,JPEG,PNG,26.76,1.45,7292,0.017803
train,train/images/nail_train_002736.jpg,train/masks/nail_train_002736.png,640,640,3,1,JPEG,PNG,30.22,1.29,4974,0.012144
train,train/images/nail_train_002738.jpg,train/masks/nail_train_002738.png,640,640,3,1,JPEG,PNG,27.2,1.12,6353,0.01551
train,train/images/nail_train_002739.jpg,train/masks/nail_train_002739.png,640,640,3,1,JPEG,PNG,28.34,1.61,9172,0.022393
train,train/images/nail_train_002740.jpg,train/masks/nail_train_002740.png,640,640,3,1,JPEG,PNG,32.26,1.69,9129,0.022288
train,train/images/nail_train_002741.jpg,train/masks/nail_train_002741.png,640,640,3,1,JPEG,PNG,24.64,1.61,14314,0.034946
train,train/images/nail_train_002742.jpg,train/masks/nail_train_002742.png,640,640,3,1,JPEG,PNG,25.13,2.15,14322,0.034966
train,train/images/nail_train_002743.jpg,train/masks/nail_train_002743.png,640,640,3,1,JPEG,PNG,24.07,1.95,13129,0.032053
train,train/images/nail_train_002745.jpg,train/masks/nail_train_002745.png,640,640,3,1,JPEG,PNG,44.55,1.61,7372,0.017998
train,train/images/nail_train_002746.jpg,train/masks/nail_train_002746.png,640,640,3,1,JPEG,PNG,39.42,1.77,7399,0.018064
train,train/images/nail_train_002747.jpg,train/masks/nail_train_002747.png,640,640,3,1,JPEG,PNG,26.06,3.23,223650,0.546021
train,train/images/nail_train_002748.jpg,train/masks/nail_train_002748.png,640,640,3,1,JPEG,PNG,25.78,2.97,224550,0.548218
train,train/images/nail_train_002749.jpg,train/masks/nail_train_002749.png,640,640,3,1,JPEG,PNG,25.23,1.77,11004,0.026865
train,train/images/nail_train_002750.jpg,train/masks/nail_train_002750.png,640,640,3,1,JPEG,PNG,31.03,1.34,11048,0.026973
train,train/images/nail_train_002751.jpg,train/masks/nail_train_002751.png,640,640,3,1,JPEG,PNG,31.03,1.34,11048,0.026973
train,train/images/nail_train_002752.jpg,train/masks/nail_train_002752.png,640,640,3,1,JPEG,PNG,26.25,1.79,11056,0.026992
train,train/images/nail_train_002753.jpg,train/masks/nail_train_002753.png,640,640,3,1,JPEG,PNG,25.92,1.85,11004,0.026865
train,train/images/nail_train_002754.jpg,train/masks/nail_train_002754.png,640,640,3,1,JPEG,PNG,31.03,1.34,11048,0.026973
train,train/images/nail_train_002755.jpg,train/masks/nail_train_002755.png,640,640,3,1,JPEG,PNG,31.03,1.34,11048,0.026973
train,train/images/nail_train_002756.jpg,train/masks/nail_train_002756.png,640,640,3,1,JPEG,PNG,27.75,1.92,11049,0.026975
train,train/images/nail_train_002757.jpg,train/masks/nail_train_002757.png,640,640,3,1,JPEG,PNG,25.44,2.34,21979,0.05366
train,train/images/nail_train_002758.jpg,train/masks/nail_train_002758.png,640,640,3,1,JPEG,PNG,27.8,2.33,21951,0.053591
train,train/images/nail_train_002759.jpg,train/masks/nail_train_002759.png,640,640,3,1,JPEG,PNG,23.69,1.41,9730,0.023755
train,train/images/nail_train_002760.jpg,train/masks/nail_train_002760.png,640,640,3,1,JPEG,PNG,26.76,1.45,9735,0.023767
train,train/images/nail_train_002761.jpg,train/masks/nail_train_002761.png,640,640,3,1,JPEG,PNG,25.34,2.4,21713,0.05301
train,train/images/nail_train_002762.jpg,train/masks/nail_train_002762.png,640,640,3,1,JPEG,PNG,25.44,2.23,21684,0.052939
train,train/images/nail_train_002763.jpg,train/masks/nail_train_002763.png,640,640,3,1,JPEG,PNG,32.42,1.53,8592,0.020977
train,train/images/nail_train_002764.jpg,train/masks/nail_train_002764.png,640,640,3,1,JPEG,PNG,29.89,1.88,8572,0.020928
train,train/images/nail_train_002766.jpg,train/masks/nail_train_002766.png,640,640,3,1,JPEG,PNG,49.36,1.31,5054,0.012339
train,train/images/nail_train_002767.jpg,train/masks/nail_train_002767.png,640,640,3,1,JPEG,PNG,28.08,1.5,4620,0.011279
train,train/images/nail_train_002768.jpg,train/masks/nail_train_002768.png,640,640,3,1,JPEG,PNG,25.56,1.35,4607,0.011248
train,train/images/nail_train_002769.jpg,train/masks/nail_train_002769.png,640,640,3,1,JPEG,PNG,24.1,1.09,2763,0.006746
train,train/images/nail_train_002770.jpg,train/masks/nail_train_002770.png,640,640,3,1,JPEG,PNG,24.59,1.19,2737,0.006682
train,train/images/nail_train_002772.jpg,train/masks/nail_train_002772.png,640,640,3,1,JPEG,PNG,19.02,0.74,843,0.002058
train,train/images/nail_train_002773.jpg,train/masks/nail_train_002773.png,640,640,3,1,JPEG,PNG,37.25,2.45,16791,0.040994
train,train/images/nail_train_002774.jpg,train/masks/nail_train_002774.png,640,640,3,1,JPEG,PNG,63.53,2.03,16797,0.041008
train,train/images/nail_train_002775.jpg,train/masks/nail_train_002775.png,640,640,3,1,JPEG,PNG,27.37,1.55,7561,0.018459
train,train/images/nail_train_002777.jpg,train/masks/nail_train_002777.png,640,640,3,1,JPEG,PNG,49.72,1.41,5983,0.014607
train,train/images/nail_train_002778.jpg,train/masks/nail_train_002778.png,640,640,3,1,JPEG,PNG,42.44,1.46,5235,0.012781
train,train/images/nail_train_002779.jpg,train/masks/nail_train_002779.png,640,640,3,1,JPEG,PNG,30.54,1.33,5501,0.01343
train,train/images/nail_train_002780.jpg,train/masks/nail_train_002780.png,640,640,3,1,JPEG,PNG,34.19,1.45,5528,0.013496
train,train/images/nail_train_002781.jpg,train/masks/nail_train_002781.png,640,640,3,1,JPEG,PNG,24.78,1.16,4677,0.011418
train,train/images/nail_train_002782.jpg,train/masks/nail_train_002782.png,640,640,3,1,JPEG,PNG,26.61,1.18,4730,0.011548
train,train/images/nail_train_002783.jpg,train/masks/nail_train_002783.png,640,640,3,1,JPEG,PNG,23.1,1.82,7132,0.017412
train,train/images/nail_train_002784.jpg,train/masks/nail_train_002784.png,640,640,3,1,JPEG,PNG,23.26,1.81,6866,0.016763
train,train/images/nail_train_002787.jpg,train/masks/nail_train_002787.png,640,640,3,1,JPEG,PNG,28.72,2.89,41894,0.10228
train,train/images/nail_train_002788.jpg,train/masks/nail_train_002788.png,640,640,3,1,JPEG,PNG,40.71,1.46,6658,0.016255
train,train/images/nail_train_002790.jpg,train/masks/nail_train_002790.png,640,640,3,1,JPEG,PNG,40.71,1.45,6664,0.01627
train,train/images/nail_train_002791.jpg,train/masks/nail_train_002791.png,640,640,3,1,JPEG,PNG,34.29,1.41,6657,0.016252
train,train/images/nail_train_002792.jpg,train/masks/nail_train_002792.png,640,640,3,1,JPEG,PNG,27.26,1.38,6642,0.016216
train,train/images/nail_train_002793.jpg,train/masks/nail_train_002793.png,640,640,3,1,JPEG,PNG,40.71,1.46,6658,0.016255
train,train/images/nail_train_002794.jpg,train/masks/nail_train_002794.png,640,640,3,1,JPEG,PNG,32.9,3.2,45224,0.11041
train,train/images/nail_train_002795.jpg,train/masks/nail_train_002795.png,640,640,3,1,JPEG,PNG,25.8,1.38,4290,0.010474
train,train/images/nail_train_002796.jpg,train/masks/nail_train_002796.png,640,640,3,1,JPEG,PNG,25.8,1.34,4407,0.010759
train,train/images/nail_train_002797.jpg,train/masks/nail_train_002797.png,640,640,3,1,JPEG,PNG,26.66,1.34,4297,0.010491
train,train/images/nail_train_002798.jpg,train/masks/nail_train_002798.png,640,640,3,1,JPEG,PNG,25.19,1.36,4414,0.010776
train,train/images/nail_train_002799.jpg,train/masks/nail_train_002799.png,640,640,3,1,JPEG,PNG,24.61,1.48,10163,0.024812
train,train/images/nail_train_002800.jpg,train/masks/nail_train_002800.png,640,640,3,1,JPEG,PNG,22.75,1.71,10121,0.024709
train,train/images/nail_train_002802.jpg,train/masks/nail_train_002802.png,640,640,3,1,JPEG,PNG,51.86,1.75,8232,0.020098
train,train/images/nail_train_002803.jpg,train/masks/nail_train_002803.png,640,640,3,1,JPEG,PNG,23.49,1.03,4781,0.011672
train,train/images/nail_train_002804.jpg,train/masks/nail_train_002804.png,640,640,3,1,JPEG,PNG,24.02,1.02,4776,0.01166
train,train/images/nail_train_002805.jpg,train/masks/nail_train_002805.png,640,640,3,1,JPEG,PNG,34.94,1.24,4719,0.011521
train,train/images/nail_train_002806.jpg,train/masks/nail_train_002806.png,640,640,3,1,JPEG,PNG,33.16,1.34,4697,0.011467
train,train/images/nail_train_002807.jpg,train/masks/nail_train_002807.png,640,640,3,1,JPEG,PNG,25.32,1.63,10226,0.024966
train,train/images/nail_train_002808.jpg,train/masks/nail_train_002808.png,640,640,3,1,JPEG,PNG,27.68,1.53,10248,0.02502
train,train/images/nail_train_002810.jpg,train/masks/nail_train_002810.png,640,640,3,1,JPEG,PNG,21.87,3.41,252147,0.615593
train,train/images/nail_train_002811.jpg,train/masks/nail_train_002811.png,640,640,3,1,JPEG,PNG,32.87,2.6,27659,0.067527
train,train/images/nail_train_002812.jpg,train/masks/nail_train_002812.png,640,640,3,1,JPEG,PNG,32.46,2.32,27650,0.067505
train,train/images/nail_train_002813.jpg,train/masks/nail_train_002813.png,640,640,3,1,JPEG,PNG,30.88,2.47,27750,0.067749
train,train/images/nail_train_002814.jpg,train/masks/nail_train_002814.png,640,640,3,1,JPEG,PNG,32.87,2.6,27659,0.067527
train,train/images/nail_train_002815.jpg,train/masks/nail_train_002815.png,640,640,3,1,JPEG,PNG,32.87,2.6,27659,0.067527
train,train/images/nail_train_002816.jpg,train/masks/nail_train_002816.png,640,640,3,1,JPEG,PNG,29.66,2.32,27657,0.067522
train,train/images/nail_train_002817.jpg,train/masks/nail_train_002817.png,640,640,3,1,JPEG,PNG,32.87,2.6,27659,0.067527
train,train/images/nail_train_002819.jpg,train/masks/nail_train_002819.png,640,640,3,1,JPEG,PNG,31.97,2.55,27560,0.067285
train,train/images/nail_train_002821.jpg,train/masks/nail_train_002821.png,640,640,3,1,JPEG,PNG,22.77,1.25,2932,0.007158
train,train/images/nail_train_002822.jpg,train/masks/nail_train_002822.png,640,640,3,1,JPEG,PNG,22.57,1.24,2955,0.007214
train,train/images/nail_train_002823.jpg,train/masks/nail_train_002823.png,640,640,3,1,JPEG,PNG,22.57,1.23,2682,0.006548
train,train/images/nail_train_002824.jpg,train/masks/nail_train_002824.png,640,640,3,1,JPEG,PNG,18.32,1.34,5741,0.014016
